m,r,l,P,T,rho,epsilon,nabla,convective_status
3.426878489322663e+31,4630158037.963991,1.438184827692525e+33,1.7645869921050976e+17,16277145.945507638,80.15696727317365,35.27145050091368,0.4,1
3.4940195508128044e+31,4661121839.178119,1.461816300725026e+33,1.76193171407972e+17,16267346.357452784,80.08463754406105,35.08692495215814,0.4,1
3.5611606123029463e+31,4691707905.874833,1.48532539908735e+33,1.759295134231358e+17,16257607.1398932,80.01277320771807,34.90486511721698,0.4,1
3.628301673793088e+31,4721925904.866618,1.5087134185028706e+33,1.75667697178672e+17,16247927.356642706,79.94136774352204,34.7252171024026,0.4,1
3.6954427352832293e+31,4751785309.612316,1.5319816462122074e+33,1.7540769464823008e+17,16238306.073321838,79.87041460278382,34.54792823723463,0.4,1
3.7625837967733708e+31,4781295400.217128,1.5551313609732258e+33,1.7514947785643805e+17,16228742.357357854,79.79990720920723,34.372947039978406,0.4,1
3.8297248582635122e+31,4810465263.432612,1.5781638330610375e+33,1.7489301887890243e+17,16219235.277984733,79.72983895934307,34.20022318430159,0.4,1
3.896865919753654e+31,4839303792.656686,1.601080324268e+33,1.7463828984220842e+17,16209783.906243168,79.66020322303771,34.029707467007036,0.4,1
3.9640069812437957e+31,4867819687.933624,1.6238820879037167e+33,1.7438526292391965e+17,16200387.314980578,79.59099334387652,33.86135177680843,0.4,1
4.031148042733937e+31,4896021455.9540615,1.646570368795037e+33,1.741339103525784e+17,16191044.578851098,79.52220263962165,33.69510906410975,0.4,1
4.098289104224079e+31,4923917410.054989,1.6691464032860574e+33,1.738842044077055e+17,16181754.774315584,79.45382440264444,33.53093331175539,0.4,1
4.165430165714221e+31,4951515670.219755,1.6916114192381186e+33,1.7363611741980032e+17,16172516.979641613,79.38585190035182,33.3687795067175,0.4,1
4.232571227204362e+31,4978824163.078072,1.7139666360298083e+33,1.7338962177034077e+17,16163330.274903476,79.3182783756074,33.20860361268926,0.4,1
4.2997122886945035e+31,5005850621.906003,1.7362132645569606e+33,1.7314468989178336e+17,16154193.741982194,79.25109704714666,33.050362543552005,0.4,1
4.3668533501846455e+31,5032602586.625975,1.758352507232655e+33,1.7290129426756317e+17,16145106.464565497,79.18430110998605,32.89401413768624,0.4,1
4.4339944116747865e+31,5059087403.806769,1.7803855579872168e+33,1.7265940743209382e+17,16136067.528147843,79.11788373582652,32.739517133101195,0.4,1
4.5011354731649285e+31,5085312226.66353,1.802313602268218e+33,1.724190019707675e+17,16127076.020030402,79.05183807345077,32.586831143350636,0.4,1
4.5682765346550695e+31,5111284015.057755,1.8241378170404757e+33,1.721800505199549e+17,16118131.02932107,78.98615724911453,32.43591663421097,0.4,1
4.635417596145211e+31,5137009535.497304,1.8458593707860548e+33,1.719425257670054e+17,16109231.646934463,78.92083436693179,32.286734901097276,0.4,1
4.702558657635353e+31,5162495361.136392,1.8674794235042642e+33,1.7170640045024682e+17,16100376.96559191,78.85586250925371,32.13924804718925,0.4,1
4.769699719125494e+31,5187747871.775593,1.8889991267116595e+33,1.7147164735898563e+17,16091566.079821464,78.7912347370413,31.993418962246054,0.4,1
4.836840780615636e+31,5212773253.861842,1.9104196234420426e+33,1.7123823933350675e+17,16082798.085957902,78.72694409023178,31.84921130208567,0.4,1
4.903981842105777e+31,5237577500.488428,1.931742048246461e+33,1.7100614926507382e+17,16074072.082142713,78.6629835880987,31.70658946870731,0.4,1
4.971122903595919e+31,5262166411.395003,1.9529675271932095e+33,1.707753500959289e+17,16065387.168324107,78.59934622960537,31.56551859103582,0.4,1
5.038263965086061e+31,5286545592.967573,1.974097177867827e+33,1.7054581481929264e+17,16056742.446257021,78.5360249937519,31.425964506265448,0.4,1
5.105405026576202e+31,5310720458.238504,1.9951321093730987e+33,1.7031751647936435e+17,16048137.019503105,78.47301283991591,31.28789374178719,0.4,1
5.172546088066344e+31,5334696226.886521,2.0160734223290578e+33,1.700904281713218e+17,16039569.993430728,78.41030270818625,31.151273497675803,0.4,1
5.239687149556486e+31,5358477925.236707,2.036922208872982e+33,1.698645230413213e+17,16031040.475214982,78.34788751969032,31.016071629721704,0.4,1
5.306828211046627e+31,5382070386.260501,2.0576795526593932e+33,1.6963977428649782e+17,16022547.573837677,78.28576017691461,30.882256632988422,0.4,1
5.373969272536769e+31,5405478249.575705,2.0783465288600633e+33,1.6941615515496483e+17,16014090.400087345,78.22391356401859,30.749797625878386,0.4,1
5.44111033402691e+31,5428705961.446472,2.0989242041640077e+33,1.691936389458144e+17,16005668.066559236,78.16234054714155,30.618664334690436,0.4,1
5.508251395517052e+31,5451757774.783322,2.119413636777488e+33,1.689721990091171e+17,15997279.687655319,78.1010339747029,30.488827078653934,0.4,1
5.575392457007194e+31,5474637749.143128,2.139815876424012e+33,1.6875180874592208e+17,15988924.379584283,78.03998667769532,30.360256755423514,0.4,1
5.642533518497335e+31,5497349750.729121,2.1601319643443338e+33,1.6853244160825712e+17,15980601.260361535,77.97919146997108,30.232924827018017,0.4,1
5.709674579987477e+31,5519897452.390893,2.180362933296453e+33,1.6831407109912848e+17,15972309.44980921,77.91864114852144,30.1068033061927,0.4,1
5.776815641477618e+31,5542284333.624392,2.200509807555616e+33,1.68096670772521e+17,15964048.069556152,77.85832849374886,29.98186474322712,0.4,1
5.84395670296776e+31,5564513680.571924,2.2205736029143143e+33,1.678802142333981e+17,15955816.24303793,77.7982462697324,29.85808221311785,0.4,1
5.911097764457902e+31,5586588586.022157,2.2405553266822862e+33,1.6766467513770176e+17,15947613.095496833,77.73838722448565,29.735429303161744,0.4,1
5.978238825948043e+31,5608511949.410112,2.2604559776865155e+33,1.6745002719235254e+17,15939437.753981868,77.6787440902079,29.61388010091754,0.4,1
6.045379887438185e+31,5630286476.817173,2.2802765462712322e+33,1.6723624415524947e+17,15931289.347348763,77.61930958352794,29.493409182534275,0.4,1
6.112520948928326e+31,5651914680.971078,2.3000180142979123e+33,1.6702329983527027e+17,15923167.006259965,77.56007640574065,29.37399160143355,0.4,1
6.179662010418468e+31,5673398881.245928,2.3196813551452774e+33,1.6681116809227114e+17,15915069.86318464,77.50103724303631,29.255602877335853,0.4,1
6.24680307190861e+31,5694741203.662178,2.3392675337092967e+33,1.6659982283708685e+17,15906997.052398676,77.4421847667228,29.138218985618682,0.4,1
6.313944133398751e+31,5715943580.886644,2.358777506403183e+33,1.6638923803153072e+17,15898947.709984677,77.38351163344034,29.02181634699692,0.4,1
6.381085194888893e+31,5737007752.232499,2.3782122211573965e+33,1.6617938768839472e+17,15890920.973831972,77.32501048536878,28.90637181751486,0.4,1
6.448226256379034e+31,5757935263.659274,2.3975726174196438e+33,1.6597024587144925e+17,15882915.983636605,77.26667395042787,28.791862678839443,0.4,1
6.515367317869176e+31,5778727467.772861,2.4168596261548766e+33,1.6576178669544336e+17,15874931.880901342,77.20849464246974,28.678266628846494,0.4,1
6.582508379359318e+31,5799385523.825505,2.4360741698452933e+33,1.6555398432610467e+17,15866967.808935668,77.15046516146425,28.56556177248951,0.4,1
6.649649440849459e+31,5819913672.482099,2.4552165307528476e+33,1.653468669198543e+17,15859026.187067946,77.09258728941143,28.45376710938339,0.4,1
6.716790502339601e+31,5840318936.308202,2.474286232461202e+33,1.651405161572926e+17,15851112.196545033,77.0348743638672,28.342936495644718,0.4,1
6.783931563829743e+31,5860602872.002279,2.493283701312208e+33,1.6493492828505018e+17,15843225.467921225,76.97732698504001,28.23305567095897,0.4,1
6.851072625319884e+31,5880766912.9828415,2.5122093817340257e+33,1.647300977781416e+17,15835365.527348235,76.91994542823691,28.12410932960625,0.4,1
6.9182136868100255e+31,5900812480.313448,2.5310637162068894e+33,1.6452601912842883e+17,15827531.90867971,76.86272993101382,28.01608249661962,0.4,1
6.985354748300167e+31,5920740982.702702,2.5498471452631035e+33,1.6432268684462093e+17,15819724.15347123,76.80568069326749,27.908960520219903,0.4,1
7.0524958097903085e+31,5940553816.504259,2.568560107487046e+33,1.6412009545227414e+17,15811941.810980301,76.74879787732854,27.802729064455228,0.4,1
7.11963687128045e+31,5960252365.716821,2.5872030395151664e+33,1.6391823949379187e+17,15804184.438166363,76.69208160805377,27.69737410203803,0.4,1
7.1867779327705915e+31,5979838001.984134,2.6057763760359865e+33,1.6371711352842477e+17,15796451.59969079,76.63553197291903,27.592881907373464,0.4,1
7.253918994260733e+31,5999312084.594997,2.6242805497901014e+33,1.635167121322707e+17,15788742.867916876,76.57914902211193,27.48923904977365,0.4,1
7.3210600557508745e+31,6018675960.483253,2.6427159915701765e+33,1.6331702989827456e+17,15781057.822909858,76.5229327686242,27.386432386851496,0.4,1
7.388201117241016e+31,6037930964.227794,2.661083130220951e+33,1.6311806143622858e+17,15773396.0524369,76.46688318834433,27.28444905808933,0.4,1
7.455342178731158e+31,6057078418.052559,2.679382392639236e+33,1.6291980137277216e+17,15765757.151967091,76.41100022015003,27.183276478576275,0.4,1
7.522483240221299e+31,6076119631.826535,2.6976142037739146e+33,1.6272224435139184e+17,15758140.72467146,76.35528376600018,27.082902332909626,0.4,1
7.589624301711441e+31,6095055903.063757,2.7157789866259427e+33,1.625253850324213e+17,15750546.381422963,76.29973369102693,26.983314569255093,0.4,1
7.656765363201582e+31,6113888516.923306,2.733877162248347e+33,1.623292180930416e+17,15742973.740796482,76.24434982362743,26.884501393561656,0.4,1
7.723906424691724e+31,6132618746.209314,2.751909149746229e+33,1.6213373822728074e+17,15735422.42906884,76.18913195555517,26.786451263924782,0.4,1
7.791047486181866e+31,6151247851.370958,2.7698753662767595e+33,1.6193894014601405e+17,15727892.080218779,76.13407984201133,26.68915288509621,0.4,1
7.858188547672007e+31,6169777080.502461,2.787776227049183e+33,1.6174481857696403e+17,15720382.335926982,76.0791932017354,26.59259520313296,0.4,1
7.925329609162149e+31,6188207669.343099,2.805612145324817e+33,1.6155136826470038e+17,15712892.84557606,76.02447171709562,26.496767400183657,0.4,1
7.992470670652291e+31,6206540841.277189,2.82338353241705e+33,1.613585839706399e+17,15705423.26625055,75.96991503417921,26.401658889407088,0.4,1
8.059611732142432e+31,6224777807.334103,2.841090797691343e+33,1.611664604730467e+17,15697973.262736928,75.91552276288176,26.307259310019152,0.4,1
8.126752793632575e+31,6242919766.188252,2.8587343485652294e+33,1.6097499256703194e+17,15690542.507523593,75.86129447699655,26.213558522464783,0.4,1
8.193893855122716e+31,6260967904.159103,2.876314590508316e+33,1.607841750645541e+17,15683130.68080088,75.80722971430328,26.120546603710686,0.4,1
8.261034916612857e+31,6278923395.211165,2.893831927042278e+33,1.6059400279441878e+17,15675737.470461052,75.75332797665614,26.02821384265549,0.4,1
8.328175978103e+31,6296787400.953999,2.911286759740869e+33,1.6040447060227875e+17,15668362.572098307,75.69958873007162,25.936550735654812,0.4,1
8.395317039593141e+31,6314561070.642207,2.928679488229909e+33,1.60215573350634e+17,15661005.68900877,75.64601140481578,25.845547982156162,0.4,1
8.462458101083282e+31,6332245541.1754465,2.9460105101872926e+33,1.6002730591883165e+17,15653666.532190498,75.59259539549065,25.755196480441697,0.4,1
8.529599162573425e+31,6349841937.098417,2.9632802213429883e+33,1.598396632030661e+17,15646344.820343478,75.53934006112044,25.665487323476373,0.4,1
8.596740224063566e+31,6367351370.600869,2.980489015479034e+33,1.596526401163789e+17,15639040.27986963,75.48624472523692,25.5764117948562,0.4,1
8.663881285553707e+31,6384774941.517598,2.9976372844295404e+33,1.5946623158865872e+17,15631752.644872801,75.4333086759644,25.48796136485647,0.4,1
8.73102234704385e+31,6402113737.328449,3.014725418080693e+33,1.592804325666415e+17,15624481.657158773,75.38053116610388,25.40012768657493,0.4,1
8.79816340853399e+31,6419368833.158315,3.0317538043707464e+33,1.5909523801391034e+17,15617227.06623526,75.32791141321667,25.3129025921685,0.4,1
8.865304470024132e+31,6436541291.777133,3.048722829290029e+33,1.5891064291089552e+17,15609988.6293119,75.27544859970749,25.226278089180607,0.4,1
8.932445531514275e+31,6453632163.599894,3.065632876880941e+33,1.587266422548745e+17,15602766.11130027,75.22314187290667,25.14024635695654,0.4,1
8.999586593004416e+31,6470642486.686628,3.082484329237955e+33,1.585432310599719e+17,15595559.284813872,75.17099034515192,25.054799743143906,0.4,1
9.066727654494557e+31,6487573286.742422,3.099277566507615e+33,1.583604043571596e+17,15588367.930168139,75.11899309386943,24.96993076027669,0.4,1
9.133868715984698e+31,6504425577.117403,3.1160129668885396e+33,1.5817815719425664e+17,15581191.835380439,75.06714916165402,24.88563208244043,0.4,1
9.20100977747484e+31,6521200358.806751,3.1326909066314176e+33,1.5799648463592918e+17,15574030.796170069,75.01545755634899,24.801896542015623,0.4,1
9.268150838964982e+31,6537898620.450691,3.14931176003901e+33,1.578153817636907e+17,15566884.615958257,74.96391725112507,24.718717126497864,0.4,1
9.335291900455123e+31,6554521338.334496,3.165875899466151e+33,1.5763484367590166e+17,15559753.105868159,74.9125271845587,24.636086975392573,0.4,1
9.402432961945265e+31,6571069476.388485,3.1823836953197466e+33,1.5745486548776995e+17,15552636.084724866,74.86128626070978,24.553999377182,0.4,1
9.469574023435406e+31,6587543986.188028,3.1988355160587746e+33,1.5727544233135046e+17,15545533.379055396,74.8101933491985,24.47244776636285,0.4,1
9.536715084925548e+31,6603945806.953542,3.215231728194286e+33,1.5709656935554538e+17,15538444.823088704,74.75924728528173,24.391425720552988,0.4,1
9.60385614641569e+31,6620275865.550488,3.2315726962894036e+33,1.56918241726104e+17,15531370.258755667,74.70844686992854,24.31092695766376,0.4,1
9.670997207905831e+31,6636535076.489379,3.2478587829593224e+33,1.5674045462562285e+17,15524309.535689102,74.6577908698952,24.23094533313891,0.4,1
9.738138269395972e+31,6652724341.925774,3.264090348871309e+33,1.5656320325354563e+17,15517262.51122375,74.60727801779937,24.15147483725584,0.4,1
9.805279330886113e+31,6668844551.660277,3.280267752744703e+33,1.5638648282616326e+17,15510229.050396288,74.55690701219385,24.072509592488835,0.4,1
9.872420392376256e+31,6684896583.138545,3.2963913513509175e+33,1.5621028857661376e+17,15503209.025945319,74.50667651763926,23.994043850932584,0.4,1
9.939561453866397e+31,6700881301.451279,3.312461499513435e+33,1.560346157548824e+17,15496202.318311378,74.45658516477668,23.91607199178399,0.4,1
1.0006702515356538e+32,6716799559.334228,3.328478550107812e+33,1.5585945962780166e+17,15489208.815636937,74.40663155039907,23.838588518881437,0.4,1
1.0073843576846681e+32,6732652197.168188,3.344442854061678e+33,1.5568481547905117e+17,15482228.413766392,74.35681423752239,23.76158805829909,0.4,1
1.0140984638336822e+32,6748440042.979006,3.360354760354731e+33,1.5551067860915773e+17,15475261.01624607,74.30713175545611,23.68506535599622,0.4,1
1.0208125699826963e+32,6764163912.4375725,3.376214616018747e+33,1.5533704433549533e+17,15468306.53432423,74.25758259987298,23.609015275518342,0.4,1
1.0275266761317106e+32,6779824608.859828,3.39202276613757e+33,1.5516390799228522e+17,15461364.886951067,74.20816523287827,23.533432795751096,0.4,1
1.0342407822807247e+32,6795422923.20676,3.407779553847117e+33,1.549912649305957e+17,15454436.000778697,74.15887808307859,23.45831300872335,0.4,1
1.0409548884297388e+32,6810959634.084404,3.423485320335378e+33,1.548191105183424e+17,15447519.810161179,74.10971954564988,23.38365111745978,0.4,1
1.0476689945787531e+32,6826435507.743842,3.439140404842415e+33,1.5464744014028803e+17,15440616.257154493,74.06068798240518,23.309442433881514,0.4,1
1.0543831007277672e+32,6841851298.081205,3.4547451446603623e+33,1.5447624919804256e+17,15433725.29151655,74.01178172186171,23.235682376752756,0.4,1
1.0610972068767813e+32,6857207746.637671,3.470299875133426e+33,1.543055331100631e+17,15426846.8707072,73.96299905930742,23.16236646967379,0.4,1
1.0678113130257954e+32,6872505582.599466,3.4858049296578845e+33,1.5413528731165395e+17,15419980.959888218,73.9143382568673,23.089490339117557,0.4,1
1.0745254191748097e+32,6887745522.797864,3.50126063968209e+33,1.5396550725496662e+17,15413127.531923307,73.86579754356903,23.017049712510488,0.4,1
1.0812395253238238e+32,6902928271.709185,3.5166673347064635e+33,1.5379618840899978e+17,15406286.56737811,73.81737511540832,22.94504041635487,0.4,1
1.0879536314728379e+32,6918054521.454796,3.532025342283502e+33,1.536273262595993e+17,15399458.054520192,73.76906913541382,22.873458374393493,[0.39986159],0
1.0946677376218522e+32,6933124951.801117,3.547334988017772e+33,1.534589163094582e+17,15392641.989319053,73.72087773371177,22.80229960581343,[0.39960991],0
1.1013818437708663e+32,6948140230.159609,3.562596595565914e+33,1.532909540781168e+17,15385838.375446122,73.6727990075902,22.731560223491023,[0.39936004],0
1.1080959499198804e+32,6963101011.586784,3.577810486636641e+33,1.5312343510196246e+17,15379047.224274764,73.62483102156287,22.661236432273697,[0.39911195],0
1.1148100560688947e+32,6978007938.784202,3.592976980990736e+33,1.5295635493422982e+17,15372268.554880269,73.57697180743301,22.591324527300642,[0.3988656],0
1.1215241622179088e+32,6992861642.098469,3.6080963964410563e+33,1.527897091450007e+17,15365502.39403986,73.5292193643567,22.52182089235999,[0.39862096],0
1.1282382683669229e+32,7007662739.521239,3.62316904885253e+33,1.5262349332120403e+17,15358748.77623269,73.48157165890615,22.45272199828163,[0.39837799],0
1.134952374515937e+32,7022411836.689216,3.6381952521421583e+33,1.5245770306661603e+17,15352007.743639844,73.43402662513282,22.38402440136578,[0.39813667],0
1.1416664806649513e+32,7037109526.884148,3.6531753182790153e+33,1.5229233400186003e+17,15345279.346144337,73.38658216463033,22.315724741845948,[0.39789694],0
1.1483805868139654e+32,7051756391.032832,3.668109557284246e+33,1.521273817644066e+17,15338563.641331118,73.33923614659734,22.247819742385015,[0.39765878],0
1.1550946929629795e+32,7066352997.707114,3.6829982772310677e+33,1.5196284200857344e+17,15331860.694487061,73.29198640790037,22.180306206604904,[0.39742214],0
1.1618087991119938e+32,7080899903.123887,3.697841784244772e+33,1.5179871040552547e+17,15325170.578600978,73.24483075313663,22.11318101764825,[0.39718698],0
1.1685229052610079e+32,7095397651.14509,3.7126403825027194e+33,1.516349826432748e+17,15318493.374363605,73.19776695469683,22.046441136771364,[0.39695327],0
1.175237011410022e+32,7109846773.277712,3.727394374234345e+33,1.5147165442668074e+17,15311829.170167612,73.1507927528281,21.980083601968655,[0.39672096],0
1.1819511175590363e+32,7124247788.673787,3.7421040597211565e+33,1.5130872147744973e+17,15305178.0621076,73.10390585569704,21.914105526626596,[0.39649001],0
1.1886652237080504e+32,7138601204.130399,3.756769737296732e+33,1.5114617953413546e+17,15298540.153980102,73.05710393945284,21.848504098207734,[0.39626037],0
1.1953793298570645e+32,7152907514.089678,3.7713917033467226e+33,1.5098402435213878e+17,15291915.55728358,73.01038464829088,21.783276576963697,[0.396032],0
1.2020934360060787e+32,7167167200.638804,3.7859702523088525e+33,1.5082225170370768e+17,15285304.39121843,72.96374559451613,21.718420294676182,[0.39580486],0
1.2088075421550928e+32,7181380733.510002,3.800505676672917e+33,1.5066085737793744e+17,15278706.78268697,72.91718435860736,21.653932653426065,[0.39557889],0
1.215521648304107e+32,7195548570.080545,3.8149982669807836e+33,1.5049983718077043e+17,15272122.86629346,72.87069848928127,21.58981112438987,[0.39535406],0
1.222235754453121e+32,7209671155.372755,3.829448311826394e+33,1.5033918693499626e+17,15265552.784344085,72.8242855035575,21.52605324666259,[0.39513031],0
1.2289498606021353e+32,7223748922.054001,3.8438560978557595e+33,1.5017890248025168e+17,15258996.686846962,72.77794288682357,21.462656626106778,[0.39490759],0
1.2356639667511494e+32,7237782290.436699,3.858221909766965e+33,1.5001897967302067e+17,15252454.731512139,72.73166809290069,21.399618934227526,[0.39468585],0
1.2423780729001635e+32,7251771668.478314,3.872546030310167e+33,1.4985941438663437e+17,15245927.083751593,72.68545854411016,21.336937907072077,[0.39446505],0
1.2490921790491778e+32,7265717451.781358,3.8868287402875955e+33,1.4970020251127117e+17,15239413.916679235,72.63931163134025,21.27461134415478,[0.39424512],0
1.255806285198192e+32,7279620023.593389,3.901070318553552e+33,1.4954133995395654e+17,15232915.411110908,72.59322471411373,21.21263710740557,[0.39402602],0
1.262520391347206e+32,7293479754.807014,3.9152710420144095e+33,1.493828226385632e+17,15226431.755564379,72.54719512065634,21.151013120142476,[0.39380769],0
1.2692344974962203e+32,7307297003.959889,3.929431185628614e+33,1.4922464650581104e+17,15219963.14625935,72.5012201479659,21.089737366067478,[0.39359007],0
1.2759486036452344e+32,7321072117.234716,3.943551022406685e+33,1.4906680751326717e+17,15213509.787117459,72.45529706188246,21.028807888284966,[0.39337311],0
1.2826627097942485e+32,7334805428.459246,3.9576308234112115e+33,1.4890930163534586e+17,15207071.889762267,72.40942309715913,20.968222788342732,[0.39315676],0
1.2893768159432626e+32,7348497259.106274,3.9716708577568565e+33,1.487521248633085e+17,15200649.673519269,72.36359545753416,20.907980225294963,[0.39294095],0
1.296090922092277e+32,7362147918.293647,3.985671392610355e+33,1.4859527320526384e+17,15194243.365415888,72.31781131580401,20.848078414786727,[0.39272562],0
1.302805028241291e+32,7375757702.784258,3.9996326931905135e+33,1.484387426861676e+17,15187853.200181486,72.2720678138973,20.788515628159924,[0.39251071],0
1.3095191343903051e+32,7389326896.986047,4.013555022768212e+33,1.4828252934782285e+17,15181479.420247346,72.22636206295047,20.729290191579572,[0.39229616],0
1.3162332405393194e+32,7402855772.952002,4.0274386426664027e+33,1.481266292488798e+17,15175122.275746688,72.1806911433843,20.67040048518095,[0.39208192],0
1.3229473466883335e+32,7416344590.380157,4.041283812260108e+33,1.4797103846483578e+17,15168782.024514662,72.1350521049817,20.61184494223684,[0.3918679],0
1.3296614528373476e+32,7429793596.6136,4.0550907889764255e+33,1.4781575308803542e+17,15162458.932088347,72.08944196696739,20.553622048344156,[0.39165406],0
1.3363755589863619e+32,7443203026.640458,4.0688598282945233e+33,1.4766076922767046e+17,15156153.271706754,72.04385771808856,20.495730340630253,[0.39144032],0
1.343089665135376e+32,7456573103.093911,4.082591183745641e+33,1.4750608300977984e+17,15149865.324310826,71.9982963166973,20.4381684069783,[0.39122662],0
1.3498037712843901e+32,7469904036.252186,4.096285106913092e+33,1.473516905772497e+17,15143595.378543437,71.95275469083477,20.380934885271206,[0.39101289],0
1.3565178774334044e+32,7483196024.038556,4.109941847432262e+33,1.471975880898133e+17,15137343.730749385,71.90722973831672,20.324028462654024,[0.39079905],0
1.3632319835824185e+32,7496449252.021343,4.123561652990608e+33,1.4704377172405126e+17,15131110.684975408,71.86171832682133,20.267447874814785,[0.39058505],0
1.3699460897314326e+32,7509663893.413916,4.137144769327658e+33,1.4689023767339117e+17,15124896.552970173,71.8162172939783,20.211191905282597,[0.39037081],0
1.3766601958804467e+32,7522840109.074691,4.1506914402350156e+33,1.4673698214810794e+17,15118701.654184274,71.77072344746048,20.1552593847437,[0.39015625],0
1.383374302029461e+32,7535978047.5071335,4.1642019075563557e+33,1.4658400137532362e+17,15112526.315770239,71.725233565077,20.09964919037467,[0.38994131],0
1.390088408178475e+32,7549077844.8597555,4.177676411187422e+33,1.4643129159900746e+17,15106370.872582527,71.67974439486883,20.044360245192433,[0.3897259],0
1.3968025143274892e+32,7562139624.926117,4.1911151890760347e+33,1.4627884907997594e+17,15100235.667177524,71.6342526552066,19.98939151742123,[0.38950996],0
1.4035166204765035e+32,7575164720.963728,4.20451826199716e+33,1.4612668815716234e+17,15094117.270064466,71.58878188219853,19.934723791466695,[0.38929404],0
1.4102307266255176e+32,7588154914.366385,4.2178855232459995e+33,1.459748305484231e+17,15088010.783965912,71.5433662129275,19.88033116243496,[0.38907895],0
1.4169448327745317e+32,7601110416.528814,4.231217113740664e+33,1.458232751730143e+17,15081916.126696287,71.49800568340675,19.826211201217134,[0.38886467],0
1.423658938923546e+32,7614031430.478132,4.2445131751644886e+33,1.4567202084341248e+17,15075833.239443999,71.45270016484763,19.772361616016173,[0.3886512],0
1.43037304507256e+32,7626918158.382498,4.2577738487088533e+33,1.4552106637542938e+17,15069762.063628934,71.4074495278176,19.718780139870685,[0.38843853],0
1.4370871512215742e+32,7639770801.551111,4.270999275073183e+33,1.4537041058821178e+17,15063702.540902462,71.3622536422457,19.665464530334678,[0.38822665],0
1.4438012573705885e+32,7652589560.434217,4.28418959446495e+33,1.452200523042416e+17,15057654.613147432,71.31711237742782,19.612412569161926,[0.38801554],0
1.4505153635196026e+32,7665374634.6231,4.2973449465996706e+33,1.4506999034933574e+17,15051618.222478176,71.27202560203222,19.559622061994975,[0.3878052],0
1.4572294696686167e+32,7678126222.850088,4.310465470700908e+33,1.4492022355264637e+17,15045593.311240504,71.22699318410478,19.507090838058897,[0.38759561],0
1.4639435758176308e+32,7690844522.98855,4.32355130550027e+33,1.4477075074666054e+17,15039579.822011707,71.18201499107444,19.45481674985954,[0.38738677],0
1.470657681966645e+32,7703529732.052899,4.336602589237412e+33,1.446215707672005e+17,15033577.697600562,71.1370908897586,19.402797672886308,[0.38717867],0
1.4773717881156592e+32,7716182046.198588,4.3496194596600325e+33,1.4447268245342365e+17,15027586.88104732,71.09222074636851,19.351031505319416,[0.3869713],0
1.4840858942646733e+32,7728801660.7221155,4.3626020540238774e+33,1.4432408464782234e+17,15021607.315623714,71.0474044265145,19.299516167741224,[0.38676465],0
1.4908000004136875e+32,7741388770.061019,4.375550509092739e+33,1.4417577619622406e+17,15015638.944832962,71.00264179521152,19.248249602852162,[0.38655872],0
1.4975141065627016e+32,7753943567.793878,4.3884649611384525e+33,1.4402775594779144e+17,15009681.71240976,70.9579327168844,19.197229775190902,[0.38635348],0
1.5042282127117157e+32,7766466246.640316,4.4013455459409013e+33,1.4388002275502214e+17,15003735.562320285,70.91327705537321,19.146454670858024,[0.38614895],0
1.51094231886073e+32,7778956998.4609995,4.4141923987880146e+33,1.4373257547374894e+17,14997800.438762194,70.86867467393867,19.09592229724454,[0.3859451],0
1.5176564250097441e+32,7791416014.257634,4.427005654475765e+33,1.435854129631397e+17,14991876.286164626,70.82412543526745,19.045630682764113,[0.38574193],0
1.5243705311587582e+32,7803843484.172971,4.4397854473081723e+33,1.4343853408569734e+17,14985963.0491882,70.77962920147758,18.995577876588968,[0.38553944],0
1.5310846373077723e+32,7816239597.4908,4.452531911097303e+33,1.4329193770725992e+17,14980060.672725018,70.73518583412364,18.945761948389965,[0.38533761],0
1.5377987434567866e+32,7828604542.635957,4.465245179163268e+33,1.4314562269700053e+17,14974169.101898657,70.69079519420231,18.896180988080484,[0.38513644],0
1.5445128496058007e+32,7840938507.174316,4.477925384334223e+33,1.4299958792742742e+17,14968288.282064185,70.64645714215759,18.846833105563856,[0.38493592],0
1.5512269557548148e+32,7853241677.812798,4.490572658946371e+33,1.4285383227438386e+17,14962418.158808138,70.60217153788604,18.79771643048458,[0.38473605],0
1.5579410619038291e+32,7865514240.39936,4.503187134843961e+33,1.4270835461704824e+17,14956558.677948544,70.55793824074237,18.748829111983397,[0.38453682],0
1.5646551680528432e+32,7877756379.923007,4.5157689433792863e+33,1.4256315383793405e+17,14950709.785534905,70.51375710954449,18.70016931845527,[0.38433822],0
1.5713692742018573e+32,7889968280.5137825,4.528318215412686e+33,1.4241822882288984e+17,14944871.427848209,70.46962800257894,18.65173523731186,[0.38414024],0
1.5780833803508716e+32,7902150125.442776,4.5408350813125464e+33,1.4227357846109926e+17,14939043.551400919,70.42555077760623,18.603525074746383,[0.38394289],0
1.5847974864998857e+32,7914302097.122113,4.553319670955298e+33,1.4212920164508107e+17,14933226.102936981,70.38152529186615,18.555537055502803,[0.38374615],0
1.5915115926488998e+32,7926424377.104968,4.565772113725417e+33,1.4198509727068907e+17,14927419.029431827,70.33755140208298,18.507769422647684,[0.38355001],0
1.5982256987979141e+32,7938517146.085553,4.5781925385154265e+33,1.4184126423711221e+17,14921622.27809236,70.29362896447088,18.46022043734569,[0.38335448],0
